2026-09-16 00:00:00.151 | INFO     | stock_bot.live.runner:_is_trading_day:607 - 거래일 판정 2026-09-16 → 거래일 (출처: exchange_calendars)
2026-09-16 00:00:00.193 | DEBUG    | stock_bot.live.runner:_send_cost_report:546 - claude_code 백엔드 — API 비용 리포트 생략
2026-09-16 00:00:01.602 | INFO     | stock_bot.news.crawler:fetch_naver_news:165 - news relevance filter: 51 → 0 (제외 51건) [034020]
2026-09-16 00:00:01.604 | INFO     | stock_bot.news.crawler:fetch_naver_news:170 - fetched 0 news items for 034020
2026-09-16 00:00:01.607 | DEBUG    | stock_bot.live.runner:_news_tick:774 - news 034020 new=0/0 (모두 중복)
2026-09-16 00:00:01.881 | INFO     | stock_bot.news.crawler:fetch_naver_news:165 - news relevance filter: 5 → 1 (제외 4건) [241560]
2026-09-16 00:00:01.882 | INFO     | stock_bot.news.crawler:fetch_naver_news:170 - fetched 1 news items for 241560
2026-09-16 00:00:01.890 | DEBUG    | stock_bot.live.runner:_news_tick:774 - news 241560 new=0/1 (모두 중복)
2026-09-16 00:00:02.127 | INFO     | stock_bot.news.crawler:fetch_naver_news:165 - news relevance filter: 3 → 1 (제외 2건) [123330]
2026-09-16 00:00:02.128 | INFO     | stock_bot.news.crawler:fetch_naver_news:170 - fetched 1 news items for 123330
2026-09-16 00:00:02.133 | DEBUG    | stock_bot.live.runner:_news_tick:774 - news 123330 new=0/1 (모두 중복)
2026-09-16 00:05:01.140 | DEBUG    | stock_bot.live.backup:_export_logs:182 - backup: bot 로그 2026-09-15 추출 167KB
2026-09-16 00:05:11.893 | DEBUG    | stock_bot.live.backup:_export_logs:182 - backup: web 로그 2026-09-15 추출 276KB
2026-09-16 00:05:12.023 | DEBUG    | stock_bot.live.backup:_export_logs:182 - backup: leader 로그 2026-09-15 추출 53KB
2026-09-16 00:05:14.732 | DEBUG    | stock_bot.live.backup:_git_push:286 - backup: origin 정렬됨(behind=0) → reset 생략, 바로 push
2026-09-16 00:05:17.864 | INFO     | stock_bot.live.backup:run_backup:365 - backup 완료: trades=72 reviews=42 news=3 log=497KB → git push
2026-09-16 01:00:03.107 | INFO     | stock_bot.news.crawler:fetch_naver_news:165 - news relevance filter: 51 → 0 (제외 51건) [034020]
2026-09-16 01:00:03.111 | INFO     | stock_bot.news.crawler:fetch_naver_news:170 - fetched 0 news items for 034020
2026-09-16 01:00:03.113 | DEBUG    | stock_bot.live.runner:_news_tick:774 - news 034020 new=0/0 (모두 중복)
2026-09-16 01:00:03.367 | INFO     | stock_bot.news.crawler:fetch_naver_news:165 - news relevance filter: 5 → 1 (제외 4건) [241560]
2026-09-16 01:00:03.368 | INFO     | stock_bot.news.crawler:fetch_naver_news:170 - fetched 1 news items for 241560
2026-09-16 01:00:03.374 | DEBUG    | stock_bot.live.runner:_news_tick:774 - news 241560 new=0/1 (모두 중복)
2026-09-16 01:00:03.607 | INFO     | stock_bot.news.crawler:fetch_naver_news:165 - news relevance filter: 3 → 1 (제외 2건) [123330]
2026-09-16 01:00:03.608 | INFO     | stock_bot.news.crawler:fetch_naver_news:170 - fetched 1 news items for 123330
2026-09-16 01:00:03.614 | DEBUG    | stock_bot.live.runner:_news_tick:774 - news 123330 new=0/1 (모두 중복)
2026-09-16 01:05:08.822 | INFO     | stock_bot.notify.metrics:start_metrics_server:30 - metrics server on :9100
2026-09-16 01:05:08.842 | INFO     | stock_bot.live.runner:_start_env_watcher:1752 - env watcher started (1s poll, scope=스톡봇)
2026-09-16 01:05:10.817 | INFO     | stock_bot.live.runner:run_live:1773 - live runner started, mode=모의투자 interval=5min
2026-09-16 01:05:10.827 | INFO     | stock_bot.live.runner:run_live:1839 - news crawl: 5min intraday (critical→instant tick), 60min off-hours (llm=True)
2026-09-16 01:05:10.829 | INFO     | stock_bot.live.runner:run_live:1856 - daily review scheduled: mon-fri 15:35 KST
2026-09-16 01:05:10.831 | INFO     | stock_bot.live.runner:run_live:1866 - cost report scheduled: daily 00:00 KST
2026-09-16 01:05:10.834 | INFO     | stock_bot.live.runner:run_live:1876 - daily backup scheduled: daily 00:05 KST
2026-09-16 01:05:58.161 | INFO     | stock_bot.live.runner:_is_trading_day:607 - 거래일 판정 2026-09-16 → 거래일 (출처: exchange_calendars)
2026-09-16 01:05:59.610 | INFO     | stock_bot.news.crawler:fetch_naver_news:165 - news relevance filter: 51 → 0 (제외 51건) [034020]
2026-09-16 01:05:59.612 | INFO     | stock_bot.news.crawler:fetch_naver_news:170 - fetched 0 news items for 034020
2026-09-16 01:05:59.616 | DEBUG    | stock_bot.live.runner:_news_tick:774 - news 034020 new=0/0 (모두 중복)
2026-09-16 01:05:59.967 | INFO     | stock_bot.news.crawler:fetch_naver_news:165 - news relevance filter: 5 → 1 (제외 4건) [241560]
2026-09-16 01:05:59.969 | INFO     | stock_bot.news.crawler:fetch_naver_news:170 - fetched 1 news items for 241560
2026-09-16 01:05:59.987 | DEBUG    | stock_bot.live.runner:_news_tick:774 - news 241560 new=0/1 (모두 중복)
2026-09-16 01:06:00.308 | INFO     | stock_bot.news.crawler:fetch_naver_news:165 - news relevance filter: 3 → 1 (제외 2건) [123330]
2026-09-16 01:06:00.309 | INFO     | stock_bot.news.crawler:fetch_naver_news:170 - fetched 1 news items for 123330
2026-09-16 01:06:00.318 | DEBUG    | stock_bot.live.runner:_news_tick:774 - news 123330 new=0/1 (모두 중복)
2026-09-16 01:35:46.797 | INFO     | stock_bot.live.runner:_reload_env_if_changed:531 - .env 변경 감지, 핫리로드[스톡봇]: trade_symbols: 034020,241560,123330 → 004020,053260
2026-09-16 01:41:36.225 | INFO     | stock_bot.notify.metrics:start_metrics_server:30 - metrics server on :9100
2026-09-16 01:41:36.229 | INFO     | stock_bot.live.runner:_start_env_watcher:1752 - env watcher started (1s poll, scope=스톡봇)
2026-09-16 01:41:38.341 | INFO     | stock_bot.live.runner:run_live:1773 - live runner started, mode=모의투자 interval=5min
2026-09-16 01:41:38.353 | INFO     | stock_bot.live.runner:run_live:1839 - news crawl: 5min intraday (critical→instant tick), 60min off-hours (llm=True)
2026-09-16 01:41:38.355 | INFO     | stock_bot.live.runner:run_live:1856 - daily review scheduled: mon-fri 15:35 KST
2026-09-16 01:41:38.358 | INFO     | stock_bot.live.runner:run_live:1866 - cost report scheduled: daily 00:00 KST
2026-09-16 01:41:38.360 | INFO     | stock_bot.live.runner:run_live:1876 - daily backup scheduled: daily 00:05 KST
