2026-08-07 09:00:00.306 | INFO     | stock_bot.live.runner:_is_trading_day:535 - 거래일 판정 2026-08-07 → 거래일 (출처: exchange_calendars)
2026-08-07 09:30:37.986 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [09:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 09:40:00.006 | INFO     | stock_bot.live.leader_trader:tick:391 - leader_trader: 2026-08-07 picks 미생성 — 선별 대기
2026-08-07 09:40:29.465 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [09:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 09:50:48.736 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [09:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 10:00:32.423 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [09:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 10:10:40.650 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [10:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 10:20:49.451 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [10:18] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 10:30:37.764 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [10:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 10:40:27.759 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [10:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 10:50:33.562 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [10:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 11:00:43.240 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [10:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 11:10:30.343 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [11:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 11:20:51.787 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [11:18] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 11:30:34.843 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [11:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 11:40:30.580 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [11:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 11:50:42.586 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [11:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 12:00:59.934 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [11:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 12:11:02.867 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [12:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 12:20:41.589 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [12:18] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 12:30:36.339 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [12:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 12:41:08.027 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [12:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 12:51:08.259 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [12:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-07 13:00:36.232 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:103 - leader pick [12:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
