2026-07-31 09:00:00.080 | INFO     | stock_bot.live.runner:_is_trading_day:506 - 거래일 판정 2026-07-31 → 거래일 (출처: exchange_calendars)
2026-07-31 09:30:12.501 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:28] 선별 완료 — 오늘 스케줄 종료 (exit=0) 　　주성엔지니어링(+27.1%), 한미반도체(+24.7%), 원익IPS(+23.5%)
2026-07-31 09:31:00.028 | INFO     | stock_bot.live.leader_trader:_load_day:130 - leader_trader: 2026-07-31 바스켓 SK하이닉스(000660), 제주반도체(080220), 삼성전자(005930) (선별 09:29, 60%룰 기준 +14.5%)
2026-07-31 09:33:01.573 | INFO     | stock_bot.live.leader_trader:_check_signal:315 - leader_trader: 000660 관망 — 확정봉 0930 · 전고 1,697,000 / floor 1,612,150 — 스윙저점 미형성 (확정봉 저가 1,642,000)
2026-07-31 09:33:03.441 | INFO     | stock_bot.live.leader_trader:_scan_entries:247 - leader_trader: 080220 미진입 — 스윙저점 59,800 확정, 회복확인 미충족 (종가 62,400 ≤ 직전고가 62,700) — 다음 봉 재평가
2026-07-31 09:33:05.513 | INFO     | stock_bot.live.leader_trader:_check_signal:315 - leader_trader: 005930 관망 — 확정봉 0930 · 전고 260,000 / floor 247,000 — 스윙저점 미형성 (확정봉 저가 249,000)
2026-07-31 09:36:01.104 | INFO     | stock_bot.live.leader_trader:_check_signal:315 - leader_trader: 000660 관망 — 확정봉 0933 · 전고 1,697,000 / floor 1,612,150 — 스윙저점 미형성 (확정봉 저가 1,656,000)
2026-07-31 09:36:03.063 | INFO     | stock_bot.live.leader_trader:_check_signal:315 - leader_trader: 080220 관망 — 확정봉 0933 · 전고 62,700 / floor 59,565 — 스윙저점 미형성 (확정봉 저가 62,400)
2026-07-31 09:36:05.062 | INFO     | stock_bot.live.leader_trader:_check_signal:315 - leader_trader: 005930 관망 — 확정봉 0933 · 전고 260,000 / floor 247,000 — 스윙저점 미형성 (확정봉 저가 251,000)
2026-07-31 09:39:01.154 | INFO     | stock_bot.live.leader_trader:_check_signal:315 - leader_trader: 000660 관망 — 확정봉 0936 · 전고 1,697,000 / floor 1,612,150 — 스윙저점 미형성 (확정봉 저가 1,655,000)
2026-07-31 09:39:04.060 | INFO     | stock_bot.live.leader_trader:_check_signal:315 - leader_trader: 080220 관망 — 확정봉 0936 · 전고 62,700 / floor 59,565 — 스윙저점 미형성 (확정봉 저가 62,100)
