2026-08-15 09:16:45.062 | INFO     | stock_bot.live.runner:_start_env_watcher:1578 - env watcher started (1s poll, scope=대장주봇)
2026-08-15 09:16:47.206 | INFO     | stock_bot.live.leader_runner:run_leader:77 - leader runner started (trade_enabled=True, budget=50,000,000)
2026-08-15 09:16:47.209 | INFO     | stock_bot.live.leader_runner:run_leader:121 - leader market_flow prefetch scheduled: mon-fri 08:30 (pykrx KRX × 어제 r, 20d top-N)
2026-08-15 09:16:47.212 | INFO     | stock_bot.live.leader_runner:run_leader:164 - leader avgval prefetch scheduled: mon-fri 02:00 (daum 시장당600(필터전) × 시총≥1000억 → KIS KRX 순차)
2026-08-15 09:16:47.213 | INFO     | stock_bot.live.leader_runner:run_leader:171 - leader market_flow 부팅 직후 백필 1회 실행 (최근 5영업일 강제 덮어쓰기)
2026-08-15 09:16:47.215 | INFO     | stock_bot.live.leader_runner:run_leader:239 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-15 09:16:47.218 | INFO     | stock_bot.live.leader_runner:run_leader:320 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-15 09:16:47.220 | INFO     | stock_bot.live.leader_runner:run_leader:344 - leader trade scheduled: mon-fri 9-15 every minute (enabled=True)
2026-08-15 09:26:18.040 | INFO     | stock_bot.live.runner:_start_env_watcher:1578 - env watcher started (1s poll, scope=대장주봇)
2026-08-15 09:26:20.484 | INFO     | stock_bot.live.leader_runner:run_leader:77 - leader runner started (trade_enabled=True, budget=50,000,000)
2026-08-15 09:26:20.487 | INFO     | stock_bot.live.leader_runner:run_leader:121 - leader market_flow prefetch scheduled: mon-fri 08:30 (pykrx KRX × 어제 r, 20d top-N)
2026-08-15 09:26:20.489 | INFO     | stock_bot.live.leader_runner:run_leader:164 - leader avgval prefetch scheduled: mon-fri 02:00 (daum 시장당600(필터전) × 시총≥1000억 → KIS KRX 순차)
2026-08-15 09:26:20.490 | INFO     | stock_bot.live.leader_runner:run_leader:171 - leader market_flow 부팅 직후 백필 1회 실행 (최근 5영업일 강제 덮어쓰기)
2026-08-15 09:26:20.492 | INFO     | stock_bot.live.leader_runner:run_leader:239 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-15 09:26:20.494 | INFO     | stock_bot.live.leader_runner:run_leader:320 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-15 09:26:20.496 | INFO     | stock_bot.live.leader_runner:run_leader:344 - leader trade scheduled: mon-fri 9-15 every minute (enabled=True)
2026-08-15 09:32:04.721 | INFO     | stock_bot.live.runner:_start_env_watcher:1578 - env watcher started (1s poll, scope=대장주봇)
2026-08-15 09:32:06.422 | INFO     | stock_bot.live.leader_runner:run_leader:77 - leader runner started (trade_enabled=True, budget=50,000,000)
2026-08-15 09:32:06.425 | INFO     | stock_bot.live.leader_runner:run_leader:121 - leader market_flow prefetch scheduled: mon-fri 08:30 (pykrx KRX × 어제 r, 20d top-N)
2026-08-15 09:32:06.427 | INFO     | stock_bot.live.leader_runner:run_leader:164 - leader avgval prefetch scheduled: mon-fri 02:00 (daum 시장당600(필터전) × 시총≥1000억 → KIS KRX 순차)
2026-08-15 09:32:06.429 | INFO     | stock_bot.live.leader_runner:run_leader:171 - leader market_flow 부팅 직후 백필 1회 실행 (최근 5영업일 강제 덮어쓰기)
2026-08-15 09:32:06.431 | INFO     | stock_bot.live.leader_runner:run_leader:239 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-15 09:32:06.433 | INFO     | stock_bot.live.leader_runner:run_leader:320 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-15 09:32:06.435 | INFO     | stock_bot.live.leader_runner:run_leader:344 - leader trade scheduled: mon-fri 9-15 every minute (enabled=True)
2026-08-15 09:34:48.219 | INFO     | stock_bot.live.runner:_start_env_watcher:1578 - env watcher started (1s poll, scope=대장주봇)
2026-08-15 09:34:49.500 | INFO     | stock_bot.live.leader_runner:run_leader:77 - leader runner started (trade_enabled=True, budget=50,000,000)
2026-08-15 09:34:49.502 | INFO     | stock_bot.live.leader_runner:run_leader:121 - leader market_flow prefetch scheduled: mon-fri 08:30 (pykrx KRX × 어제 r, 20d top-N)
2026-08-15 09:34:49.504 | INFO     | stock_bot.live.leader_runner:run_leader:164 - leader avgval prefetch scheduled: mon-fri 02:00 (daum 시장당600(필터전) × 시총≥1000억 → KIS KRX 순차)
2026-08-15 09:34:49.505 | INFO     | stock_bot.live.leader_runner:run_leader:171 - leader market_flow 부팅 직후 백필 1회 실행 (최근 5영업일 강제 덮어쓰기)
2026-08-15 09:34:49.507 | INFO     | stock_bot.live.leader_runner:run_leader:239 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-15 09:34:49.509 | INFO     | stock_bot.live.leader_runner:run_leader:320 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-15 09:34:49.511 | INFO     | stock_bot.live.leader_runner:run_leader:344 - leader trade scheduled: mon-fri 9-15 every minute (enabled=True)
2026-08-15 09:51:58.397 | INFO     | stock_bot.live.runner:_start_env_watcher:1578 - env watcher started (1s poll, scope=대장주봇)
2026-08-15 09:51:59.567 | INFO     | stock_bot.live.leader_runner:run_leader:77 - leader runner started (trade_enabled=True, budget=50,000,000)
2026-08-15 09:51:59.572 | INFO     | stock_bot.live.leader_runner:run_leader:121 - leader market_flow prefetch scheduled: mon-fri 08:30 (pykrx KRX × 어제 r, 20d top-N)
2026-08-15 09:51:59.574 | INFO     | stock_bot.live.leader_runner:run_leader:164 - leader avgval prefetch scheduled: mon-fri 02:00 (daum 시장당600(필터전) × 시총≥1000억 → KIS KRX 순차)
2026-08-15 09:51:59.575 | INFO     | stock_bot.live.leader_runner:run_leader:171 - leader market_flow 부팅 직후 백필 1회 실행 (최근 5영업일 강제 덮어쓰기)
2026-08-15 09:51:59.577 | INFO     | stock_bot.live.leader_runner:run_leader:239 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-15 09:51:59.579 | INFO     | stock_bot.live.leader_runner:run_leader:320 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-15 09:51:59.581 | INFO     | stock_bot.live.leader_runner:run_leader:344 - leader trade scheduled: mon-fri 9-15 every minute (enabled=True)
2026-08-15 09:56:14.180 | INFO     | stock_bot.live.runner:_start_env_watcher:1578 - env watcher started (1s poll, scope=대장주봇)
2026-08-15 09:56:15.542 | INFO     | stock_bot.live.leader_runner:run_leader:77 - leader runner started (trade_enabled=True, budget=50,000,000)
2026-08-15 09:56:15.545 | INFO     | stock_bot.live.leader_runner:run_leader:121 - leader market_flow prefetch scheduled: mon-fri 08:30 (pykrx KRX × 어제 r, 20d top-N)
2026-08-15 09:56:15.547 | INFO     | stock_bot.live.leader_runner:run_leader:164 - leader avgval prefetch scheduled: mon-fri 02:00 (daum 시장당600(필터전) × 시총≥1000억 → KIS KRX 순차)
2026-08-15 09:56:15.548 | INFO     | stock_bot.live.leader_runner:run_leader:171 - leader market_flow 부팅 직후 백필 1회 실행 (최근 5영업일 강제 덮어쓰기)
2026-08-15 09:56:15.550 | INFO     | stock_bot.live.leader_runner:run_leader:239 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-15 09:56:15.553 | INFO     | stock_bot.live.leader_runner:run_leader:320 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-15 09:56:15.555 | INFO     | stock_bot.live.leader_runner:run_leader:344 - leader trade scheduled: mon-fri 9-15 every minute (enabled=True)
2026-08-15 09:56:15.557 | INFO     | stock_bot.live.leader_runner:run_leader:370 - leader exit-fast scheduled: mon-fri 9-15 every 15s (holding 시 stop/tp 체크)
2026-08-15 10:14:44.140 | INFO     | stock_bot.live.runner:_start_env_watcher:1677 - env watcher started (1s poll, scope=대장주봇)
2026-08-15 10:14:45.520 | INFO     | stock_bot.live.leader_runner:run_leader:77 - leader runner started (trade_enabled=True, budget=50,000,000)
2026-08-15 10:14:45.522 | INFO     | stock_bot.live.leader_runner:run_leader:121 - leader market_flow prefetch scheduled: mon-fri 08:30 (pykrx KRX × 어제 r, 20d top-N)
2026-08-15 10:14:45.525 | INFO     | stock_bot.live.leader_runner:run_leader:164 - leader avgval prefetch scheduled: mon-fri 02:00 (daum 시장당600(필터전) × 시총≥1000억 → KIS KRX 순차)
2026-08-15 10:14:45.526 | INFO     | stock_bot.live.leader_runner:run_leader:171 - leader market_flow 부팅 직후 백필 1회 실행 (최근 5영업일 강제 덮어쓰기)
2026-08-15 10:14:45.528 | INFO     | stock_bot.live.leader_runner:run_leader:239 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-15 10:14:45.531 | INFO     | stock_bot.live.leader_runner:run_leader:320 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-15 10:14:45.533 | INFO     | stock_bot.live.leader_runner:run_leader:344 - leader trade scheduled: mon-fri 9-15 every minute (enabled=True)
2026-08-15 10:14:45.535 | INFO     | stock_bot.live.leader_runner:run_leader:371 - leader exit-fast scheduled: mon-fri 9-15 every 5s (holding 시 stop/tp 체크, priority gate)
2026-08-15 10:18:43.433 | INFO     | stock_bot.live.runner:_start_env_watcher:1578 - env watcher started (1s poll, scope=대장주봇)
2026-08-15 10:18:44.801 | INFO     | stock_bot.live.leader_runner:run_leader:77 - leader runner started (trade_enabled=True, budget=50,000,000)
2026-08-15 10:18:44.804 | INFO     | stock_bot.live.leader_runner:run_leader:121 - leader market_flow prefetch scheduled: mon-fri 08:30 (pykrx KRX × 어제 r, 20d top-N)
2026-08-15 10:18:44.806 | INFO     | stock_bot.live.leader_runner:run_leader:164 - leader avgval prefetch scheduled: mon-fri 02:00 (daum 시장당600(필터전) × 시총≥1000억 → KIS KRX 순차)
2026-08-15 10:18:44.807 | INFO     | stock_bot.live.leader_runner:run_leader:171 - leader market_flow 부팅 직후 백필 1회 실행 (최근 5영업일 강제 덮어쓰기)
2026-08-15 10:18:44.809 | INFO     | stock_bot.live.leader_runner:run_leader:239 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-15 10:18:44.811 | INFO     | stock_bot.live.leader_runner:run_leader:320 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-15 10:18:44.813 | INFO     | stock_bot.live.leader_runner:run_leader:344 - leader trade scheduled: mon-fri 9-15 every minute (enabled=True)
2026-08-15 10:18:44.815 | INFO     | stock_bot.live.leader_runner:run_leader:371 - leader exit-fast scheduled: mon-fri 9-15 every 5s (holding 시 stop/tp 체크, priority gate)
2026-08-15 14:41:05.827 | INFO     | stock_bot.live.runner:_start_env_watcher:1578 - env watcher started (1s poll, scope=대장주봇)
2026-08-15 14:41:09.876 | INFO     | stock_bot.live.leader_runner:run_leader:77 - leader runner started (trade_enabled=True, budget=50,000,000)
2026-08-15 14:41:09.879 | INFO     | stock_bot.live.leader_runner:run_leader:121 - leader market_flow prefetch scheduled: mon-fri 08:30 (pykrx KRX × 어제 r, 20d top-N)
2026-08-15 14:41:09.881 | INFO     | stock_bot.live.leader_runner:run_leader:164 - leader avgval prefetch scheduled: mon-fri 02:00 (daum 시장당600(필터전) × 시총≥1000억 → KIS KRX 순차)
