2026-06-23 02:12:37.218 | INFO     | stock_bot.live.runner:_start_env_watcher:1390 - env watcher started (1s poll, scope=대장주봇)
2026-06-23 02:12:38.452 | INFO     | stock_bot.live.leader_runner:run_leader:49 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-06-23 02:12:38.458 | INFO     | stock_bot.live.leader_runner:run_leader:100 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-06-23 02:12:38.461 | INFO     | stock_bot.live.leader_runner:run_leader:123 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-06-23 09:09:11.535 | INFO     | stock_bot.live.runner:_is_trading_day:438 - 거래일 판정 2026-06-23 → 거래일 (출처: exchange_calendars)
2026-06-23 09:30:15.143 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [09:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-23 09:40:12.845 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [09:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-23 09:50:10.765 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [09:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-23 10:00:09.628 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [09:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-23 10:10:10.856 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [10:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-23 10:20:09.586 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [10:18] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-23 10:30:10.163 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [10:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-23 10:40:09.475 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [10:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-23 10:50:10.775 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [10:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-23 11:00:08.639 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [10:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-23 11:10:07.671 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [11:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
