2026-06-29 09:09:15.796 | INFO     | stock_bot.live.runner:_is_trading_day:478 - 거래일 판정 2026-06-29 → 거래일 (출처: exchange_calendars)
2026-06-29 09:30:22.660 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [09:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 09:40:18.616 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [09:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 09:50:18.714 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [09:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 10:00:16.387 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [09:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 10:10:15.518 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [10:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 10:20:19.195 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [10:18] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 10:30:19.725 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [10:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 10:40:15.515 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [10:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 10:50:15.566 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [10:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 11:00:14.166 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [10:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 11:10:14.225 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [11:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 11:20:14.636 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [11:18] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 11:30:13.137 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [11:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 11:40:14.191 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [11:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 11:50:13.306 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [11:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 12:00:13.883 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [11:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 12:10:12.959 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [12:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 12:20:13.411 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [12:18] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 12:30:13.858 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [12:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 12:40:14.126 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [12:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 12:50:16.370 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [12:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-06-29 13:00:15.418 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [12:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
