2026-08-08 13:31:43.352 | INFO     | stock_bot.live.runner:_start_env_watcher:1571 - env watcher started (1s poll, scope=대장주봇)
2026-08-08 13:31:45.851 | INFO     | stock_bot.live.leader_runner:run_leader:69 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-08-08 13:31:45.854 | INFO     | stock_bot.live.leader_runner:run_leader:124 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-08 13:31:45.856 | INFO     | stock_bot.live.leader_runner:run_leader:195 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-08 13:31:45.859 | INFO     | stock_bot.live.leader_runner:run_leader:219 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-08-08 13:42:42.557 | INFO     | stock_bot.live.runner:_start_env_watcher:1571 - env watcher started (1s poll, scope=대장주봇)
2026-08-08 13:42:43.762 | INFO     | stock_bot.live.leader_runner:run_leader:69 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-08-08 13:42:43.764 | INFO     | stock_bot.live.leader_runner:run_leader:124 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-08 13:42:43.766 | INFO     | stock_bot.live.leader_runner:run_leader:195 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-08 13:42:43.769 | INFO     | stock_bot.live.leader_runner:run_leader:219 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-08-08 13:47:40.910 | INFO     | stock_bot.live.runner:_start_env_watcher:1571 - env watcher started (1s poll, scope=대장주봇)
2026-08-08 13:47:42.424 | INFO     | stock_bot.live.leader_runner:run_leader:70 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-08-08 13:47:42.427 | INFO     | stock_bot.live.leader_runner:run_leader:125 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-08 13:47:42.429 | INFO     | stock_bot.live.leader_runner:run_leader:196 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-08 13:47:42.431 | INFO     | stock_bot.live.leader_runner:run_leader:220 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-08-08 14:02:40.913 | INFO     | stock_bot.live.runner:_start_env_watcher:1571 - env watcher started (1s poll, scope=대장주봇)
2026-08-08 14:02:42.314 | INFO     | stock_bot.live.leader_runner:run_leader:70 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-08-08 14:02:42.322 | INFO     | stock_bot.live.leader_runner:run_leader:125 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-08 14:02:42.324 | INFO     | stock_bot.live.leader_runner:run_leader:196 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-08 14:02:42.326 | INFO     | stock_bot.live.leader_runner:run_leader:220 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-08-08 14:21:40.228 | INFO     | stock_bot.live.runner:_start_env_watcher:1571 - env watcher started (1s poll, scope=대장주봇)
2026-08-08 14:21:41.704 | INFO     | stock_bot.live.leader_runner:run_leader:70 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-08-08 14:21:41.708 | INFO     | stock_bot.live.leader_runner:run_leader:125 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-08 14:21:41.710 | INFO     | stock_bot.live.leader_runner:run_leader:196 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-08 14:21:41.712 | INFO     | stock_bot.live.leader_runner:run_leader:220 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-08-08 14:30:56.905 | INFO     | stock_bot.live.runner:_start_env_watcher:1571 - env watcher started (1s poll, scope=대장주봇)
2026-08-08 14:30:58.298 | INFO     | stock_bot.live.leader_runner:run_leader:70 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-08-08 14:30:58.301 | INFO     | stock_bot.live.leader_runner:run_leader:125 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-08 14:30:58.303 | INFO     | stock_bot.live.leader_runner:run_leader:196 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-08 14:30:58.305 | INFO     | stock_bot.live.leader_runner:run_leader:220 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-08-08 20:30:12.058 | INFO     | stock_bot.live.runner:_start_env_watcher:1571 - env watcher started (1s poll, scope=대장주봇)
2026-08-08 20:30:13.394 | INFO     | stock_bot.live.leader_runner:run_leader:70 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-08-08 20:30:13.398 | INFO     | stock_bot.live.leader_runner:run_leader:125 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-08 20:30:13.400 | INFO     | stock_bot.live.leader_runner:run_leader:196 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-08 20:30:13.402 | INFO     | stock_bot.live.leader_runner:run_leader:220 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-08-08 20:36:00.425 | INFO     | stock_bot.live.runner:_start_env_watcher:1571 - env watcher started (1s poll, scope=대장주봇)
2026-08-08 20:36:01.636 | INFO     | stock_bot.live.leader_runner:run_leader:74 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-08-08 20:36:01.639 | INFO     | stock_bot.live.leader_runner:run_leader:129 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-08 20:36:01.641 | INFO     | stock_bot.live.leader_runner:run_leader:200 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
