2026-07-21 09:00:00.038 | INFO     | stock_bot.live.runner:_is_trading_day:506 - 거래일 판정 2026-07-21 → 거래일 (출처: exchange_calendars)
2026-07-21 09:30:11.013 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 09:40:00.004 | INFO     | stock_bot.live.leader_trader:tick:173 - leader_trader: 2026-07-21 picks 미생성 — 선별 대기
2026-07-21 09:40:05.702 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 09:50:06.659 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 10:00:02.427 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 10:10:01.810 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 10:20:01.967 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:18] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 10:30:12.541 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 10:40:01.758 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 10:50:06.214 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 11:00:04.836 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 11:09:59.126 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 11:19:58.504 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:18] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 11:29:58.658 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 11:39:57.877 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 11:49:56.631 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 11:59:58.447 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 12:09:57.294 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [12:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 12:20:08.075 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [12:18] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 12:30:01.753 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [12:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 12:39:55.981 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [12:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 12:49:55.189 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [12:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-21 12:59:56.209 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [12:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
