2026-07-17 00:15:32.214 | INFO     | stock_bot.live.runner:_start_env_watcher:1529 - env watcher started (1s poll, scope=대장주봇)
2026-07-17 00:15:33.277 | INFO     | stock_bot.live.leader_runner:run_leader:49 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-07-17 00:15:33.281 | INFO     | stock_bot.live.leader_runner:run_leader:104 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-07-17 00:15:33.283 | INFO     | stock_bot.live.leader_runner:run_leader:128 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-07-17 00:21:39.276 | INFO     | stock_bot.live.runner:_start_env_watcher:1529 - env watcher started (1s poll, scope=대장주봇)
2026-07-17 00:21:40.285 | INFO     | stock_bot.live.leader_runner:run_leader:49 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-07-17 00:21:40.289 | INFO     | stock_bot.live.leader_runner:run_leader:104 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-07-17 00:21:40.292 | INFO     | stock_bot.live.leader_runner:run_leader:128 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-07-17 09:00:34.156 | INFO     | stock_bot.live.runner:_is_trading_day:506 - 거래일 판정 2026-07-17 → 거래일 (출처: exchange_calendars)
2026-07-17 09:30:09.261 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-17 09:39:56.283 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-17 09:40:00.005 | INFO     | stock_bot.live.leader_trader:tick:173 - leader_trader: 2026-07-17 picks 미생성 — 선별 대기
2026-07-17 09:49:55.137 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-17 09:59:54.860 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-17 10:09:54.981 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-17 10:19:57.965 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:18] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-17 10:29:53.198 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-17 10:39:53.570 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-17 10:49:53.613 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-17 10:59:59.161 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-17 11:09:53.425 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-17 11:19:52.849 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:18] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-17 11:29:58.340 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-17 11:39:53.396 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-17 11:49:52.892 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-17 11:59:52.296 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-17 12:09:52.422 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [12:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
