2026-07-07 00:01:35.446 | INFO     | stock_bot.live.runner:_start_env_watcher:1516 - env watcher started (1s poll, scope=대장주봇)
2026-07-07 00:01:36.565 | INFO     | stock_bot.live.leader_runner:run_leader:49 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-07-07 00:01:36.568 | INFO     | stock_bot.live.leader_runner:run_leader:100 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-07-07 00:01:36.570 | INFO     | stock_bot.live.leader_runner:run_leader:123 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-07-07 00:19:09.110 | INFO     | stock_bot.live.runner:_start_env_watcher:1516 - env watcher started (1s poll, scope=대장주봇)
2026-07-07 00:19:10.263 | INFO     | stock_bot.live.leader_runner:run_leader:49 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-07-07 00:19:10.266 | INFO     | stock_bot.live.leader_runner:run_leader:100 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-07-07 00:19:10.268 | INFO     | stock_bot.live.leader_runner:run_leader:123 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-07-07 00:22:32.600 | INFO     | stock_bot.live.runner:_start_env_watcher:1516 - env watcher started (1s poll, scope=대장주봇)
2026-07-07 00:22:33.537 | INFO     | stock_bot.live.leader_runner:run_leader:49 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-07-07 00:22:33.540 | INFO     | stock_bot.live.leader_runner:run_leader:100 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-07-07 00:22:33.542 | INFO     | stock_bot.live.leader_runner:run_leader:123 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-07-07 01:43:37.327 | INFO     | stock_bot.live.runner:_start_env_watcher:1516 - env watcher started (1s poll, scope=대장주봇)
2026-07-07 01:43:38.353 | INFO     | stock_bot.live.leader_runner:run_leader:49 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-07-07 01:43:38.356 | INFO     | stock_bot.live.leader_runner:run_leader:100 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-07-07 01:43:38.359 | INFO     | stock_bot.live.leader_runner:run_leader:123 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-07-07 08:52:39.104 | INFO     | stock_bot.live.runner:_start_env_watcher:1516 - env watcher started (1s poll, scope=대장주봇)
2026-07-07 08:52:40.239 | INFO     | stock_bot.live.leader_runner:run_leader:49 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-07-07 08:52:40.242 | INFO     | stock_bot.live.leader_runner:run_leader:100 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-07-07 08:52:40.244 | INFO     | stock_bot.live.leader_runner:run_leader:123 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-07-07 08:53:30.010 | INFO     | stock_bot.live.runner:_start_env_watcher:1516 - env watcher started (1s poll, scope=대장주봇)
2026-07-07 08:53:30.926 | INFO     | stock_bot.live.leader_runner:run_leader:49 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-07-07 08:53:30.929 | INFO     | stock_bot.live.leader_runner:run_leader:100 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-07-07 08:53:30.932 | INFO     | stock_bot.live.leader_runner:run_leader:123 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-07-07 09:09:05.745 | INFO     | stock_bot.live.runner:_is_trading_day:498 - 거래일 판정 2026-07-07 → 거래일 (출처: exchange_calendars)
2026-07-07 09:30:15.416 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:79 - leader pick [09:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
