2026-07-09 09:09:02.158 | INFO     | stock_bot.live.runner:_is_trading_day:498 - 거래일 판정 2026-07-09 → 거래일 (출처: exchange_calendars)
2026-07-09 09:30:08.331 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 09:40:02.820 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 09:50:02.648 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 10:00:04.282 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 10:10:02.430 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 10:20:03.456 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:18] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 10:30:09.251 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 10:40:02.838 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 10:49:58.004 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 10:59:59.451 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 11:10:01.612 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 11:19:59.149 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:18] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 11:29:54.553 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 11:39:53.556 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 11:49:53.222 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 11:59:52.711 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [11:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 12:10:26.745 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [12:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 12:19:51.741 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [12:18] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 12:29:52.992 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [12:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 12:39:52.005 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [12:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 12:49:51.748 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [12:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-07-09 12:59:57.206 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [12:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
