2026-08-03 00:07:57.981 | INFO     | stock_bot.live.runner:_start_env_watcher:1560 - env watcher started (1s poll, scope=대장주봇)
2026-08-03 00:07:59.404 | INFO     | stock_bot.live.leader_runner:run_leader:49 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-08-03 00:07:59.408 | INFO     | stock_bot.live.leader_runner:run_leader:104 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-03 00:07:59.411 | INFO     | stock_bot.live.leader_runner:run_leader:152 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-03 00:07:59.415 | INFO     | stock_bot.live.leader_runner:run_leader:176 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-08-03 01:19:26.854 | INFO     | stock_bot.live.runner:_reload_env_if_changed:448 - .env 변경 감지, 핫리로드[대장주봇]: leader_switch_enabled: False → True
2026-08-03 02:00:22.372 | INFO     | stock_bot.live.runner:_reload_env_if_changed:448 - .env 변경 감지, 핫리로드[대장주봇]: trade_symbols: 006360,013580 → 078930,010950
2026-08-03 07:57:15.513 | INFO     | stock_bot.live.runner:_start_env_watcher:1560 - env watcher started (1s poll, scope=대장주봇)
2026-08-03 07:57:17.193 | INFO     | stock_bot.live.leader_runner:run_leader:49 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-08-03 07:57:17.197 | INFO     | stock_bot.live.leader_runner:run_leader:104 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-03 07:57:17.200 | INFO     | stock_bot.live.leader_runner:run_leader:152 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-03 07:57:17.203 | INFO     | stock_bot.live.leader_runner:run_leader:176 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-08-03 08:59:26.162 | INFO     | stock_bot.live.runner:_start_env_watcher:1560 - env watcher started (1s poll, scope=대장주봇)
2026-08-03 08:59:27.529 | INFO     | stock_bot.live.leader_runner:run_leader:49 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-08-03 08:59:27.533 | INFO     | stock_bot.live.leader_runner:run_leader:104 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-03 08:59:27.536 | INFO     | stock_bot.live.leader_runner:run_leader:152 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-03 08:59:27.538 | INFO     | stock_bot.live.leader_runner:run_leader:176 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-08-03 09:00:55.302 | INFO     | stock_bot.live.runner:_is_trading_day:524 - 거래일 판정 2026-08-03 → 거래일 (출처: exchange_calendars)
2026-08-03 09:08:02.415 | INFO     | stock_bot.live.runner:_reload_env_if_changed:448 - .env 변경 감지, 핫리로드[대장주봇]: leader_switch_enabled: False → True
2026-08-03 09:30:30.107 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-03 09:40:00.009 | INFO     | stock_bot.live.leader_trader:tick:343 - leader_trader: 2026-08-03 picks 미생성 — 선별 대기
2026-08-03 09:40:10.324 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:38] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-03 09:50:14.231 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:48] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-03 10:00:08.891 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [09:58] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-03 10:10:11.434 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:08] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-03 10:20:08.993 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:18] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-03 10:30:14.772 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:28] 미선별 — 10분 후 재시도 (exit=0) ⚠️ 조건 충족 대장주 없음
2026-08-03 10:40:15.097 | INFO     | stock_bot.live.leader_runner:_leader_pick_tick:83 - leader pick [10:38] 선별 완료 — 오늘 스케줄 종료 (exit=0) 　　원익홀딩스(+28.4%), 코스모로보틱스(+15.4%), 에스피지(+15.0%)
2026-08-03 10:41:00.024 | INFO     | stock_bot.live.leader_trader:_load_day:202 - leader_trader: 2026-08-03 바스켓 코스모로보틱스(439960), 에스피지(058610) [섹터 로봇(산업용/협동로봇 등)] (선별 10:39, 60%룰 기준 +9.2%)
2026-08-03 10:42:01.109 | INFO     | stock_bot.live.leader_trader:_signal_vwap_touch:705 - leader_trader: 439960 코스모로보틱스 관망(vwap) — 확정봉 1039 · VWAP 16,791 · 저가 16,960 — 아직 VWAP 미터치
2026-08-03 10:42:03.163 | INFO     | stock_bot.live.leader_trader:_signal_vwap_touch:705 - leader_trader: 058610 에스피지 관망(vwap) — 확정봉 1039 · VWAP 104,891 · 저가 108,800 — 아직 VWAP 미터치
2026-08-03 10:42:44.862 | INFO     | stock_bot.live.leader_runner:_leader_reval_tick:139 - leader reval [10:41] 재선별(전환 판정용, exit=0)
2026-08-03 10:45:04.330 | INFO     | stock_bot.live.leader_trader:_signal_vwap_touch:705 - leader_trader: 439960 코스모로보틱스 관망(vwap) — 확정봉 1042 · VWAP 16,809 · 저가 17,010 — 아직 VWAP 미터치
2026-08-03 10:45:13.234 | INFO     | stock_bot.live.leader_trader:_signal_vwap_touch:705 - leader_trader: 058610 에스피지 관망(vwap) — 확정봉 1042 · VWAP 105,132 · 저가 111,900 — 아직 VWAP 미터치
2026-08-03 10:48:01.125 | INFO     | stock_bot.live.leader_trader:_signal_vwap_touch:705 - leader_trader: 439960 코스모로보틱스 관망(vwap) — 확정봉 1045 · VWAP 16,829 · 저가 17,340 — 아직 VWAP 미터치
2026-08-03 10:48:03.454 | INFO     | stock_bot.live.leader_trader:_signal_vwap_touch:705 - leader_trader: 058610 에스피지 관망(vwap) — 확정봉 1045 · VWAP 105,410 · 저가 112,200 — 아직 VWAP 미터치
