2026-08-09 02:10:39.983 | INFO     | stock_bot.live.runner:_start_env_watcher:1571 - env watcher started (1s poll, scope=대장주봇)
2026-08-09 02:10:41.080 | INFO     | stock_bot.live.leader_runner:run_leader:74 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-08-09 02:10:41.082 | INFO     | stock_bot.live.leader_runner:run_leader:129 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-09 02:10:41.084 | INFO     | stock_bot.live.leader_runner:run_leader:200 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-09 02:10:41.086 | INFO     | stock_bot.live.leader_runner:run_leader:224 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-08-09 04:56:34.200 | INFO     | stock_bot.live.runner:_start_env_watcher:1575 - env watcher started (1s poll, scope=대장주봇)
2026-08-09 04:56:38.397 | INFO     | stock_bot.live.leader_runner:run_leader:77 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-08-09 04:56:38.400 | INFO     | stock_bot.live.leader_runner:run_leader:132 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-09 04:56:38.402 | INFO     | stock_bot.live.leader_runner:run_leader:203 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-09 04:56:38.404 | INFO     | stock_bot.live.leader_runner:run_leader:227 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-08-09 05:01:15.126 | INFO     | stock_bot.live.runner:_start_env_watcher:1575 - env watcher started (1s poll, scope=대장주봇)
2026-08-09 05:01:16.631 | INFO     | stock_bot.live.leader_runner:run_leader:77 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-08-09 05:01:16.635 | INFO     | stock_bot.live.leader_runner:run_leader:132 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-09 05:01:16.637 | INFO     | stock_bot.live.leader_runner:run_leader:203 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-09 05:01:16.640 | INFO     | stock_bot.live.leader_runner:run_leader:227 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-08-09 05:13:03.912 | INFO     | stock_bot.live.runner:_start_env_watcher:1575 - env watcher started (1s poll, scope=대장주봇)
2026-08-09 05:13:05.401 | INFO     | stock_bot.live.leader_runner:run_leader:77 - leader runner started (trade_enabled=False, budget=5,000,000)
2026-08-09 05:13:05.405 | INFO     | stock_bot.live.leader_runner:run_leader:132 - leader pick scheduled: mon-fri 9:28:30 → 10min retry until 13:00 (theme mode)
2026-08-09 05:13:05.408 | INFO     | stock_bot.live.leader_runner:run_leader:203 - leader reval scheduled: mon-fri 9-13 every minute (gated by switch toggle+interval)
2026-08-09 05:13:05.411 | INFO     | stock_bot.live.leader_runner:run_leader:227 - leader trade scheduled: mon-fri 9-15 every minute (enabled=False)
2026-08-09 05:16:14.982 | INFO     | stock_bot.live.runner:_start_env_watcher:1575 - env watcher started (1s poll, scope=대장주봇)
