id,symbol,published_at,publisher,sentiment_score,sentiment_method,is_critical,weight,title
3795,005930,2026-05-08 00:01,뉴시스,0.0,llm,0,1.0,"'카피 논란' 블루엘리펀트, 새로운 도약 시도…""아이웨어 대중화 목표...."
3794,005930,2026-05-08 00:02,중앙일보,0.21,llm,0,1.0,코스피 ‘10황제’ 시대…하이닉스 지분 많은 SK스퀘어도 합류
3793,005930,2026-05-08 00:05,국민일보,-0.21,llm,0,1.0,폭풍 매수하더니… 하루만에 7조 던진 외인들
3792,005930,2026-05-08 00:07,강원일보,0.0,llm,0,1.0,‘7000피’ 코스피 역대급 불장에?세대 불문 최대 관심사 ‘주식’
3791,005930,2026-05-08 00:25,국민일보,0.0,llm,0,1.0,7000피 열렸지만… 수익·소비 양극화 심화
3789,005930,2026-05-08 00:31,동아일보,0.21,llm,0,1.0,“50만 전자” “300만 닉스” 목표가 줄상향… 코스피 7500 눈앞
3790,005930,2026-05-08 00:31,동아일보,0.3,llm,0,1.0,갤럭시워치로 실신 5분전 신호 잡아내
3788,005930,2026-05-08 00:32,동아일보,0.0,llm,0,1.0,[아파트 미리보기]‘반도체 수혜’ 기대감 고덕신도시에 분상제 아파...
3787,005930,2026-05-08 00:34,조선일보,0.0,llm,0,1.0,"임원 평균 9억, 직원 1.8억… 하이닉스가 ‘연봉킹’"
3796,005930,2026-05-08 00:34,조선일보,0.0,llm,0,1.0,"손경식 “韓中기업, AI·반도체·배터리 등 신산업 힘 모아야”"
3786,005930,2026-05-08 00:36,조선일보,0.21,llm,0,1.0,반도체 장밋빛 전망에 고민 커지는 개미들
3797,005930,2026-05-08 02:21,블로터,-0.21,llm,0,1.0,블랙록 '코리아ETF'서 사상 최대 자금 유출…AI주 급등 속 차익실현
3799,005930,2026-05-08 04:00,머니투데이,0.0,llm,0,1.0,머니투데이 오프라인 헤드라인-8일
3800,005930,2026-05-08 04:00,중앙일보,0.21,llm,0,1.0,“악마의 거래” 그 ETF의 반전…삼전닉스 벌고 매달 돈도 탄다
3798,005930,2026-05-08 04:34,동아일보,-0.3,llm,0,1.0,“영업익 현금으로 나눠달라” 한국식 성과급에 흔들리는 기업들
3802,005930,2026-05-08 05:20,머니투데이,-0.3,llm,0,1.0,"전삼노""내부 목소리 입막음""…삼성전자 과반 노조에 사과 요구"
3801,005930,2026-05-08 05:43,연합뉴스TV,-0.3,llm,0,1.0,"삼성전자 대표 ""임금협상, 미래 경쟁력 지켜야"""
3804,005930,2026-05-08 06:40,MBC,-0.49,llm,0,1.0,"""삼전닉스 없는데 지금이라도?""‥외국인 역대급 매도"
3803,005930,2026-05-08 06:50,SBS Biz,0.0,llm,0,1.0,"""휘발유·경유 가격 안 올린다""…석유 최고가격 또 동결"
3816,005930,2026-05-08 07:02,주간동아,0.0,llm,0,1.0,"삼성家, 12조 상속세 5년 만에 완납"
3817,005930,2026-05-08 07:02,주간동아,0.21,llm,0,1.0,"“고점론 시기상조… 코스피 영업익 60% 넘는 삼성전자·SK하이닉스, ..."
3818,005930,2026-05-08 07:02,주간동아,0.3,llm,0,1.0,"애플, 삼성전자에 칩 생산 타진… TSMC 의존 탈피 의도"
3815,005930,2026-05-08 07:04,데일리안,0.0,llm,0,1.0,증시 단기 급등에…조정 가능성 '스멀스멀'?
3813,005930,2026-05-08 07:11,서울경제,0.0,llm,0,1.0,"9시만 되면 출렁이는 코스피…VI, 장 초반에만 두 배 급증"
3814,005930,2026-05-08 07:11,서울경제,-0.3,llm,0,1.0,"“30조 손실” 으름장 놓고 비즈니스석 휴가…삼성 제2·3노조, 사과 ..."
3812,005930,2026-05-08 07:12,서울경제,0.21,llm,0,1.0,씨티 “코스피 목표치 8500으로↑…반도체 사이클이 유가 극복”
3811,005930,2026-05-08 07:13,서울경제,-0.3,llm,0,1.0,"삼성전자 동행 노조, 공동투쟁본부 이탈…노노 갈등 본격화"
3810,005930,2026-05-08 07:28,SBS Biz,0.21,llm,0,1.0,[마켓 프리뷰] 반도체가 끌어 올린 코스피…연일 사상 최고치 경신
3809,005930,2026-05-08 07:31,이코노미스트,0.0,llm,0,1.0,"“7400 돌파한 코스피, 멈춰선 코스닥”…대형주도 부진한 ‘K자형 장..."
3808,005930,2026-05-08 07:35,매일신문,-0.7,llm,0,1.0,삼성전자 노조는 적자 땐 월급 반납할 건가 [가스인라이팅]
3807,005930,2026-05-08 07:41,MBC,0.0,llm,0,1.0,"[비즈&플러스] ""체험부터 전시까지""‥판 커진 '동심 마케팅'"
3806,005930,2026-05-08 07:51,SBS Biz,0.7,llm,0,1.0,"[애프터마켓 리뷰] 삼성E&A, 창사 이래 최고의 수주 환경"
3805,005930,2026-05-08 07:55,JTBC,0.21,llm,0,1.0,"증시 호황이지만…""오르는 종목만 올라"" 박탈감"
3825,005930,2026-05-08 08:50,아시아경제,0.0,llm,0,1.0,"'PLUS코스피50', 코스피 추종 ETF 중 1년 수익률 1위"
3823,005930,2026-05-08 08:51,연합뉴스TV,-0.3,llm,0,1.0,"전삼노, 초기업노조 위원장에 ""DX 교섭 배제 압박 사과하라"""
3824,005930,2026-05-08 08:51,지디넷코리아,0.0,llm,0,1.0,"11번가 5월 그랜드십일절, 국내 숙박 상품 흥행 성공"
3819,005930,2026-05-08 08:57,뉴스1,0.0,llm,0,1.0,"11번가 ""파라다이스시티호텔 패키지, 하루만에 14억 판매"""
3822,005930,2026-05-08 08:59,한국경제TV,-0.21,llm,0,1.0,갑작스런 외국인 자금 7조원 이탈의 향방은? 엔 캐리 자금 이탈? 과연...
3821,005930,2026-05-08 09:03,헤럴드경제,0.0,llm,0,1.0,"‘1800조’ 원전 특수 온다…K건설, 해외 수주 새 기록 쓰나"
3820,005930,2026-05-08 09:04,이데일리,0.0,llm,0,1.0,"제품 아닌 가구 된 삼성 세탁가전…""디자인 혁신 이어갈 것"""
3828,005930,2026-05-08 09:06,조선일보,0.3,llm,0,1.0,“기사 오타인 줄 알았다”…삼성전자 1개사가 일본 100대 기업보다 더...
3826,005930,2026-05-08 09:08,연합뉴스TV,-0.21,llm,0,1.0,"코스피, 7,350선 하락 출발…중동 불확실성에 1.82%↓"
3827,005930,2026-05-08 09:08,머니투데이,-0.21,llm,0,1.0,美 증시서 ARM 10%대 폭락에…삼전닉스 3%대 하락
3832,005930,2026-05-08 09:14,연합뉴스,-0.21,llm,0,1.0,[특징주] '삼전닉스' 숨고르기…장초반 3% 안팎 하락세
3831,005930,2026-05-08 09:15,뉴시스,-0.21,llm,0,1.0,중동 긴장 고조에 삼성전자 3%↓SK하이닉스 2%↓[핫스탁]
3830,005930,2026-05-08 09:17,더팩트,-0.21,llm,0,1.0,"코스피, 외국인 '팔자'에 7300선 초반 밀려…코스닥은 상승"
3829,005930,2026-05-08 09:18,서울신문,-0.21,llm,0,1.0,AI 랠리 숨고르기?…삼전·하이닉스 2~3%대 약세
3836,005930,2026-05-08 09:25,데일리안,0.0,llm,0,1.0,"반도체 월배당 ETF 경쟁 ‘치열’…삼성·미래, 투자자 선택은"
3834,005930,2026-05-08 09:26,뉴스1,0.0,llm,0,1.0,"삼성전자·SK하이닉스, 4거래일만에 약세 전환[핫종목]"
3835,005930,2026-05-08 09:26,조선일보,0.0,llm,0,1.0,미·이란 무력 충돌에 코스피 2% 가까이 후퇴
3833,005930,2026-05-08 09:28,한국경제,0.21,llm,0,1.0,"""넉달만에 작년치 넘었다""…삼전닉스 쏠림 뒤에 ETF 있었네 [분석+]"
3840,005930,2026-05-08 09:29,헤럴드경제,0.0,llm,0,1.0,"정부, 내주 ‘중남미 시장 진출 교두보’ 멕시코와 FTA 본격 추진"
