id,symbol,published_at,publisher,sentiment_score,sentiment_method,is_critical,weight,title
3981,005930,2026-05-10 00:00,더팩트,-0.21,llm,0,1.0,[비즈토크<상>] 코스피 7500 축포에도 '풍요 속 빈곤'…반도체만 ...
3986,005930,2026-05-10 05:00,동행미디어 시대,0.21,llm,0,1.0,"반도체주 랠리, 아직 끝나지 않았다…""중장기 상승세 돌입"""
3987,005930,2026-05-10 05:00,뉴스1,0.0,llm,0,1.0,"""삼전 팔고 9억 빚내 18억 신혼집 샀는데…들고 있었으면 20억"" 후..."
3985,005930,2026-05-10 05:21,YTN,0.0,llm,0,1.0,7천 넘은 코스피...'반도체 쏠림장'에 '빚투' 경고도
3984,005930,2026-05-10 05:39,세계일보,0.0,llm,0,1.0,“골프 잘 쳐야 사업도 잘한다?”…국내 대기업 45개사 골프장 110곳...
3982,005930,2026-05-10 05:55,연합뉴스,-0.7,llm,0,1.0,"""타 사업부도 성과급 달라""…삼성전자 노조간 내분 최고조"
3983,005930,2026-05-10 05:55,연합뉴스,-0.7,llm,0,1.0,삼성전자 총파업 반도체 소부장으로 불똥…고용불안 우려
3992,005930,2026-05-10 06:00,연합뉴스,0.0,llm,0,1.0,"롯데하이마트, 여름맞이 냉방·세탁 가전행사"
3993,005930,2026-05-10 06:00,뉴시스,0.0,llm,0,1.0,"""에어컨 사면 선풍기도"" 롯데하이마트, 여름 맞아 가전 구매 혜택"
3994,005930,2026-05-10 06:00,블로터,0.0,llm,0,1.0,"코스피 7498 신기록, 외인·기관 이탈 속 '개미'의 힘"
3995,005930,2026-05-10 06:00,SBS Biz,0.0,llm,0,1.0,"""아들아 미안하다 못 사준다""...플스 이어 스위치도 가격 인상"
3996,005930,2026-05-10 06:00,뉴스1,-0.7,llm,0,1.0,삼성전자 총파업 전 '막판 협상'…비메모리 성과급 '3.6억' vs '...
3997,005930,2026-05-10 06:00,KBS,0.0,llm,0,1.0,‘동일인’ 쿠팡 김범석 의장에게 부과된 새 ‘미션’
3998,005930,2026-05-10 06:00,뉴스1,0.0,llm,0,1.0,SK하닉 109% 뛸 때 코스닥 15%…소부장·에너지·피지컬 '확산 기...
3991,005930,2026-05-10 06:01,디지털데일리,0.21,llm,0,1.0,"AI컴퓨팅센터 2조원, AI스타트업엔 1조원 …정부 ‘AI 국가 총력전..."
3990,005930,2026-05-10 06:04,아시아경제,0.0,llm,0,1.0,1조 클럽 나왔다…연금에 최적화된 '이 ETF' 인기라는데 [주末머니]
3988,005930,2026-05-10 06:30,뉴스1,-0.7,llm,0,1.0,최승호 삼성전자 노조위원장 '막말·초호화여행' 논란…노조 균열 자.....
3989,005930,2026-05-10 06:30,머니투데이,0.0,llm,0,1.0,대통령도 언급한 '포용'…청년대출 초과달성에 '금융권 재단' 있었다
4000,005930,2026-05-10 07:44,세계일보,0.3,llm,0,1.0,"삼전, 하이닉스 역대급 실적 거뒀는데… 협력업체에, 외국인까지 ‘성....."
3999,005930,2026-05-10 07:49,한경비즈니스,-0.7,llm,0,1.0,"""노조 때문에 43조 날릴 수도""...삼성전자 향한 '섬뜩한 경고'"
4003,005930,2026-05-10 08:23,한국경제,0.0,llm,0,1.0,"코스피 7500과 세수 호황, 청와대는 무엇을 보고 있나 [여기는 논설..."
4004,005930,2026-05-10 08:23,한국경제,0.0,llm,0,1.0,GDP '반도체 호황' 반영 못한다?…명목 GDP는 두자릿 수 성장할 ...
4002,005930,2026-05-10 08:26,이코노미스트,0.21,llm,0,1.0,“비트코인 버티는 사이 반도체는 날았다”…8만달러 횡보장에 투자자...
4001,005930,2026-05-10 08:36,이코노미스트,0.0,llm,0,1.0,"“나만 돈 못 벌까봐”…코스피 불장에 마통 열었다, 다시 번지는 ‘....."
4006,005930,2026-05-10 10:48,한경비즈니스,0.0,llm,0,1.0,"[속보]""주식으로 돈 벌 기회""…지난달 1억 이상 주문 '역대 최대'"
4005,005930,2026-05-10 10:54,디지털데일리,0.21,llm,0,1.0,“삼전·하이닉스만 오르네”…증시 급등에도 웃지 못하는 개미들 [증...
4016,005930,2026-05-10 11:00,뉴시스,-0.7,llm,0,1.0,'삼성전자 총파업'에 노동계도 쓴소리…파업 동력 흔들
4014,005930,2026-05-10 11:07,뉴시스,-0.7,llm,0,1.0,"삼성전자 노사, 내일부터 이틀간 '사후조정'…""총파업전 극적타결 마...."
4013,005930,2026-05-10 11:44,뉴시스,-0.7,llm,0,1.0,"삼성전자 노사, 11일부터 사후 조정 절차 진행"
4015,005930,2026-05-10 12:09,이코노미스트,-0.7,llm,0,1.0,"""타 사업부는 남인가""… 삼성전자, 성과급 갈등에 갈라진 노조"
4012,005930,2026-05-10 12:29,지디넷코리아,-0.7,llm,0,1.0,"[zd브리핑] 삼성전자 노사, 11~12일 협상 재개"
4011,005930,2026-05-10 12:36,파이낸셜뉴스,0.0,llm,0,1.0,종전 기대감에...전력·반도체는 날고 vs 원유·방산은 휘청 [ETF ...
4010,005930,2026-05-10 12:45,아시아경제,0.0,llm,0,1.0,"[마켓 ING]'최고가 행진' 코스피, 실적 이후 물가 주목"
4009,005930,2026-05-10 12:49,전자신문,0.0,llm,0,1.0,"애플, 인텔서 칩 생산 예비합의…美 정부 물밑 지원"
4008,005930,2026-05-10 12:50,전자신문,-0.21,llm,0,1.0,"소니·TSMC, 이미지센서 합작생산 추진"
4007,005930,2026-05-10 12:56,아시아경제,-0.7,llm,0,1.0,"사후조정 앞둔 삼성전자, 성과급 배분 두고 '노노 충돌'"
4017,005930,2026-05-10 13:59,아이뉴스24,0.0,llm,0,1.0,SK하이닉스 구성원 업무 일상 KBS '다큐 3일'서 방영
4018,005930,2026-05-10 14:49,연합뉴스,0.0,llm,0,1.0,"팝스타 두아리파, 삼성전자에 ""내 사진 무단사용"" 220억원 소송"
4020,005930,2026-05-10 15:30,머니투데이,0.0,llm,0,1.0,"두아 리파, 삼성전자에 220억대 손배소 제기…""TV박스에 무단으로 ..."
4019,005930,2026-05-10 15:56,파이낸셜뉴스,-0.3,llm,0,1.0,"""파업 일단 막았는데"" 삼성전자 성과급 재협상 재개…내부 반발은 확....."
4024,005930,2026-05-10 16:25,매일경제,-0.3,llm,0,1.0,정부중재 막판 협상 앞두고 勞勞갈등 커지는 삼성전자
4023,005930,2026-05-10 16:26,중앙일보,-0.3,llm,0,1.0,귀족노조 넘어 ‘금수저 노조’…연대 잃고 개인 이익 챙기기
4022,005930,2026-05-10 16:37,연합뉴스,-0.3,llm,0,1.0,"""이익 1%는 고루 나누자"" 놓고 삼성전자 노조간 내분 최고조(종합)"
4021,005930,2026-05-10 16:58,디지털타임스,0.21,llm,0,1.0,“삼전닉스에만 수억원 몰렸다”…코스피 7000 이끈 ‘1억’ 개미들
4025,005930,2026-05-10 17:53,아이뉴스24,-0.3,llm,0,1.0,"삼성전자 주주들 ""노조·경영진, 미래 위한 협상해야"""
4034,005930,2026-05-10 17:58,MBC,-0.7,llm,0,1.0,"삼성전자 초기업노조, ""성과급 공통재원 안건 교섭에 포함 안 시켜"""
4033,005930,2026-05-10 18:03,머니투데이,-0.7,llm,0,1.0,"삼성 교섭 앞두고 노조 내 갈등…""전사 차원 성과급은 내년에"""
4032,005930,2026-05-10 18:28,디지털타임스,-0.7,llm,0,1.0,삼성전자 DS노조 “DX에 성과급 1%도 양보 못한다”
4028,005930,2026-05-10 18:48,뉴시스,-0.7,llm,0,1.0,"사후조정 앞두고 삼성전자 직원들 ""적정선에서 마무리해야"" 호소 잇따...."
4031,005930,2026-05-10 18:49,세계일보,-0.21,llm,0,1.0,美 AI빅테크들은 현금 대신 주식 보상 [성과급 갈등]
4029,005930,2026-05-10 18:50,세계일보,-0.7,llm,0,1.0,“성과급 모델 제도화 요구 땐 협상 결렬될 것” [성과급 갈등]
4030,005930,2026-05-10 18:50,세계일보,-0.7,llm,0,1.0,상대적 박탈감에 노조마다 청구서 준비… 산업 생태계 ‘흔들’ [성과.....
4026,005930,2026-05-10 18:58,서울경제,-0.7,llm,0,1.0,삼성전자 총파업 땐 소부장 협력사 1700여곳 불똥…전세계도 주목
4027,005930,2026-05-10 18:59,매일경제,-0.21,llm,0,1.0,"“내 노후, 더는 은행 금리에 못 맡기겠다”...퇴직연금 주식비중 급...."
4035,005930,2026-05-10 19:01,파이낸셜뉴스,-0.21,llm,0,1.0,대신 만들어주고 조용히 큰 대만공장들…ODM기업 '폭스콘' 작년 매출 ...
4036,005930,2026-05-10 19:39,조선비즈,0.0,llm,0,1.0,카카오 노조 “우리도 영업익 15% 성과급으로 달라”
4037,005930,2026-05-10 21:41,헤럴드경제,0.0,llm,0,1.0,"“韓증시, 이제 세계가 다시 본다”…블룸버그가 본 韓증시의 놀라운..."
4038,005930,2026-05-10 22:02,뉴시스,0.0,llm,0,1.0,"사우디 아람코, 전쟁중에도 1분기 순익 25% ↑…47조원"
