id,symbol,published_at,publisher,sentiment_score,sentiment_method,is_critical,weight,title
6259,005930,2026-05-24 00:01,더팩트,-0.3,llm,0,1.0,"[비즈토크<상>] 삼성발 'N% 성과급' 불씨, 산업계로 번지나"
6260,005930,2026-05-24 03:06,서울경제,-0.7,llm,0,1.0,삼성전자 노노 갈등에 ‘부결설’ 돌지만…업계선 “통과 가능성 높다...
6263,005930,2026-05-24 05:00,뉴시스,-0.3,llm,0,1.0,"""주주 환원 뒷전""…영업익 성과급 지급 합의에 뿔난 개미들[삼성發 성...."
6261,005930,2026-05-24 05:01,노컷뉴스,0.21,llm,0,1.0,미중 갈등이 키운 '포스트 차이나' 인도의 반도체·AI 질주[기후로운....
6262,005930,2026-05-24 05:01,지디넷코리아,0.5,llm,0,1.0,1분기 삼성 엑시노스 출하량 11% 상승...점유율 5위
6274,005930,2026-05-24 05:49,연합뉴스,0.0,llm,0,1.0,942만원 vs 176만원…반도체 호황 속 벌어지는 임금 격차
6275,005930,2026-05-24 05:49,연합뉴스,0.3,llm,0,1.0,삼전·닉스 등 '톱5' 수출 비중 44%…전체 증가분의 83% 차지
6272,005930,2026-05-24 05:53,연합뉴스,0.0,llm,0,1.0,'고용 사다리' 올라탄 30대…첫걸음 못 딛는 청년층
6273,005930,2026-05-24 05:53,연합뉴스,0.0,llm,0,1.0,실업자 줄었지만 '장기백수'는 38%↑…코로나19 사태 후 최대
6268,005930,2026-05-24 06:00,머니투데이,0.7,llm,0,1.0,"칩플레이션에 순익 1688%…""삼성·SK 잡아라"" 상장 러시[차이나는 ..."
6269,005930,2026-05-24 06:00,데일리안,0.3,llm,0,1.0,"""스냅드래곤 또 오르나?""…삼성 MX, 폴더블·AI안경 앞두고 수익성 ..."
6270,005930,2026-05-24 06:00,한국경제TV,0.0,llm,0,1.0,'덩치'는 대만 눌렀는데 대접은 글쎄…'1만피'의 조건 [B급기자의 B...
6271,005930,2026-05-24 06:00,머니투데이,0.0,llm,0,1.0,"""ELS 비교부터 설계까지""…AI로 파생상품 판 바꾸는 스타트업"
6266,005930,2026-05-24 06:01,전자신문,0.3,llm,0,1.0,"삼성전자, 글로벌 TV 시장 점유율 19.1% '1위'...전년동기 대..."
6267,005930,2026-05-24 06:01,연합뉴스,-0.21,llm,0,1.0,[미국발 고금리] 불안한 '빚투'…질주하는 코스피 '뇌관' 되나
6265,005930,2026-05-24 06:05,한경비즈니스,-0.7,llm,0,1.0,“평상시 수준 인력 유지해야”…‘삼성전자 파업’에 제동 건 법원 ...
6264,005930,2026-05-24 06:13,디지털타임스,0.3,llm,0,1.0,삼전닉스는 수십조 성과급 vs 마이크론 38조·TSMC 85조 투자… ...
6277,005930,2026-05-24 06:45,SBS Biz,0.0,llm,0,1.0,"포르쉐 줄 잇는 '이 회사' 출근길?...""부럽다"" 작징인들 현타"
6276,005930,2026-05-24 06:50,뉴스1,0.21,llm,0,1.0,"'GDP 2.5% 규모' 67조 반도체 성과급…물가·집값 자극, 설비투..."
6278,005930,2026-05-24 09:59,연합뉴스TV,0.0,keyword,0,1.0,
6280,005930,2026-05-24 10:01,전자신문,0.0,llm,0,1.0,여름 냉방비 아끼려면 지금이 타이밍…삼성 에어컨 세척 20% 싸진다
6279,005930,2026-05-24 10:34,뉴시스,0.0,llm,0,1.0,"삼성전자로지텍, 상업용 시스템에어컨 세척 프로모션 운영"
6281,005930,2026-05-24 10:51,연합뉴스TV,-0.3,llm,0,1.0,삼전 노조 잠정합의안 투표율 오늘 오전 82.86%…기권 '0'
