id,symbol,published_at,publisher,sentiment_score,sentiment_method,is_critical,weight,title
7924,005930,2026-06-11 00:02,중앙일보,0.2,llm,0,1.0,"삼성전자, 미 바이오회사에 2400억 추가 투자"
7928,005930,2026-06-11 00:02,중앙일보,0.21,llm,0,1.0,"인건비 줄이고, 생산성 높이고…SK·삼성, AX 퀀텀점프 시동"
7929,005930,2026-06-11 00:02,뉴시스,0.0,llm,0,1.0,"""지난 22년간 삼성전자는 8월 하락 확률 73%…코스피 8월 변곡점 ..."
7927,005930,2026-06-11 00:05,국민일보,-0.5,llm,0,1.0,"삼성 반도체 공장 베끼고, SK 설계 도면 빼돌려… 종착지는 中"
7926,005930,2026-06-11 00:11,국민일보,0.0,llm,0,1.0,삼성 떠나 스마트팜 창업 “채소 꽃다발로 대박났죠”
7922,000660,2026-06-11 00:31,동아일보,0.21,llm,0,1.0,“SK하이닉스 주가 오르며 대중에 각인… 브랜드 가치까지 올려”
7923,005930,2026-06-11 00:31,동아일보,0.1,llm,0,1.0,"삼성전자, 美 엘리먼트 1대 주주 올라… ‘메드테크’ 상용화 가속"
7925,005930,2026-06-11 00:32,동아일보,0.0,llm,0,1.0,“디자인도 스펙” 음악 꺼도 존재감 뽐내는 삼성 뮤직스튜디오
7930,005930,2026-06-11 00:35,조선일보,0.21,llm,0,1.0,"삼성전자, 미래 정밀 의료 시장 공략… 美 유전자 분석 장비 기업 1..."
7933,005930,2026-06-11 05:05,서울신문,0.3,llm,0,1.0,美DNA 분석기업 최대주주 된 삼성… 헬스케어 선점 시동
7931,000660,2026-06-11 06:00,뉴스1,-0.3,llm,0,1.0,SK하닉 -2.3%인데 레버리지는 -7%…변동성 취약 '음의 복리효과...
7932,005930,2026-06-11 06:02,세계일보,0.3,llm,0,1.0,삼성·SK하이닉스 반도체 시설 ‘호남행’?
7935,005930,2026-06-11 07:48,이데일리,0.0,llm,0,1.0,"삼성물산, 투자자산 가치 상승 지주사 매력 부각...목표가 29% 상..."
7934,000660,2026-06-11 07:50,SBS Biz,0.3,llm,0,1.0,[애프터마켓 리뷰] SK이터닉스 상한가…SK그룹 신재생에너지 재편 기....
7936,005930,2026-06-11 07:56,아이뉴스24,0.3,llm,0,1.0,삼성전자 2분기 영업이익 전망 평균치 86조원…매출은 166조
7937,005930,2026-06-11 07:56,이데일리,0.0,llm,0,1.0,"삼성생명, 주가 너무 뛰었다...NAV 할인율 축소 근거 부족해-한화"
7939,000660,2026-06-11 08:09,뉴시스,0.0,llm,0,1.0,"美 반도체 부진에 삼성전자·SK하이닉스, 프리마켓서 5%대 급락"
7943,005930,2026-06-11 08:25,더팩트,0.2,llm,0,1.0,"삼성전자, 12일부터 DX에 챗GPT·제미나이 공식 도입"
7948,005930,2026-06-11 08:29,뉴스1,0.1,llm,0,1.0,삼성전자 '헌혈의 긴장을 몰입으로 바꾸다'
7945,005930,2026-06-11 08:36,데일리안,0.2,llm,0,1.0,"핵심 기능 그대로, 가격은 낮게…삼성 로봇청소기 보급형 출시"
