id,symbol,published_at,publisher,sentiment_score,sentiment_method,is_critical,weight,title
9552,034020,2026-08-27 00:00,연합뉴스TV,-0.3,llm,0,1.0,"두산에너빌리티, 대표 포함 현장대응팀 네팔 급파키로"
9551,034020,2026-08-27 06:06,KBS,-0.3,llm,0,1.0,두산에너빌리티·남동발전 “발전소 건설 인력 연락 두절…상황 파악...
9550,034020,2026-08-27 06:26,SBS Biz,-0.3,llm,0,1.0,"두산에너빌·남동발전, 네팔 홍수 대응팀 급파…비상 가동"
9549,034020,2026-08-27 07:10,아시아경제,0.7,llm,0,1.0,"""두산에너빌리티, 11월까지 정책 모멘텀…원전·SMR 수주 확대“[클릭..."
9556,278470,2026-08-27 09:36,조선비즈,0.3,llm,0,1.0,"현대글로비스, SM엔터 음반과 에이피알 화장품 美·유럽 운송 맡아"
9559,034020,2026-08-27 12:17,YTN,-0.7,llm,0,1.0,'6명 연락두절' 두산에너빌리티 긴급대응팀 오후 1시 반쯤 출국 [현...
9560,034020,2026-08-27 13:04,뉴시스,0.0,llm,0,1.0,벌언하는 정연인 두산에너빌러티 대표이사
9558,034020,2026-08-27 13:47,디지털데일리,-0.3,llm,0,1.0,"정연인 두산에너빌리티 대표 ""당국과 긴밀히 협력, 직원 구조에 최선...."
9557,034020,2026-08-27 13:49,연합뉴스TV,-0.7,llm,0,1.0,두산에너빌리티 비상대책본부 구성…현지대응팀 급파
9561,034020,2026-08-27 13:59,KBS,0.0,llm,0,1.0,"두산·남동발전, 긴급대응반 네팔로 출국…“직원들 무사 귀환 최선”"
9562,034020,2026-08-27 14:27,뉴스1,0.0,llm,0,1.0,두산에너지빌리티 서울사무소 위치한 분당두산타워
9563,034020,2026-08-27 15:57,파이낸셜뉴스,0.3,llm,0,1.0,"두산, 수해 입은 네팔에 500만弗 긴급 지원"
9564,034020,2026-08-27 18:55,디지털데일리,0.0,llm,0,1.0,"박정원 두산 회장 ""네팔 직원 안전 확인 최우선…전사적 역량 집중"""
9565,034020,2026-08-27 21:58,연합뉴스TV,0.0,llm,0,1.0,"두산그룹, 네팔 피해에 500만 달러 긴급지원"
