id,symbol,published_at,publisher,sentiment_score,sentiment_method,is_critical,weight,title
8634,000660,2026-06-24 00:02,뉴시스,0.21,llm,0,1.0,"""삼성전자·SK하이닉스 매도는 뼈저린 실수, 독점 가치 절대적""…파브...."
8638,005930,2026-06-24 00:02,뉴시스,0.21,llm,0,1.0,"""삼성전자·SK하이닉스 매도는 뼈저린 실수, 독점 가치 절대적""…파브...."
8637,005930,2026-06-24 00:05,YTN,0.0,llm,0,1.0,"[기업] 삼성전자, '감사페스티벌' 참여고객에 온누리상품권 지급 개시"
8633,000660,2026-06-24 00:27,JIBS,0.21,llm,0,1.0,호남에 역사상 최대 규모 반도체 클러스터 구축…삼성·SK 수백조원 투....
8635,005930,2026-06-24 00:31,동아일보,0.7,llm,0,1.0,삼성전자 “HBM4 누적매출 10억달러 돌파”… 양산출하 130일만에
8636,005930,2026-06-24 00:31,동아일보,0.0,llm,0,1.0,"삼성SDS, 공공업무 혁신 ‘AI 풀스택 전략’ 공개"
8639,000660,2026-06-24 02:27,뉴시스,0.5,llm,0,1.0,"""AI 수요는 끝이 없어""…삼성전자·SK하이닉스 목표가 줄상향 이유"
8640,005930,2026-06-24 02:27,뉴시스,0.7,llm,0,1.0,"""AI 수요는 끝이 없어""…삼성전자·SK하이닉스 목표가 줄상향 이유"
8641,000660,2026-06-24 04:10,머니투데이,0.7,llm,0,1.0,"삼성전자·SK하이닉스, 호남에 수백조 '반도체팹' 짓는다"
8643,005930,2026-06-24 04:10,머니투데이,0.5,llm,0,1.0,"삼성전자·SK하이닉스, 호남에 수백조 '반도체팹' 짓는다"
8642,005930,2026-06-24 04:16,머니투데이,0.3,llm,0,1.0,"삼성전자, 온디바이스 맞춤 'UFS 5.0' 첫 개발"
8644,005930,2026-06-24 05:05,서울신문,0.7,llm,0,1.0,삼성 HBM4 ‘매출 10억 달러’ 골든벨… 이재용은 ‘초격차 생산 ...
8645,000660,2026-06-24 06:52,파이낸셜뉴스,-0.21,llm,0,1.0,"""변한 건 심리뿐""…SK하이닉스 급락에 ""비중확대 기회"" [종목 돋보기..."
8647,005930,2026-06-24 07:33,헤럴드경제,0.5,llm,0,1.0,"삼성 파운드리, 다음주 서울서 포럼…업계 새국면 속 성장비전 주목"
8648,000660,2026-06-24 07:48,이데일리,-0.21,llm,0,1.0,"SK하닉 12% 급락 ""싸게 살 기회""…380만원 간다"
8646,005930,2026-06-24 07:49,아이뉴스24,0.7,llm,0,1.0,"삼성전자 ""내년 세계 D램 점유율 40% 넘어설 것"""
8649,000660,2026-06-24 08:48,뉴시스,0.21,llm,0,1.0,"SK하이닉스, 프리마켓서 1% 안팎 상승…삼성전자는 보합세"
8650,005930,2026-06-24 08:58,아이뉴스24,-0.49,llm,0,1.0,"270조 '특허절벽'이 열린다…삼성바이오에피스, 6종 메가 의약품 '조..."
8651,005930,2026-06-24 09:00,한국경제,-0.3,llm,0,1.0,파업 피하고 '6억 성과급' 이끌어냈지만…최승호 삼성노조 위원장 '재....
8652,005930,2026-06-24 09:04,연합뉴스,-0.7,llm,0,1.0,검은 옷 출근하는 삼성전자 직원들
8653,005930,2026-06-24 09:04,뉴시스,0.21,llm,0,1.0,"다올證 ""삼성전자, 아직도 저평가…58만원 넘는다"""
8654,000660,2026-06-24 09:10,뉴시스,0.21,llm,0,1.0,"삼성전자, 6%대 반등해 시총 1위 탈환…SK하이닉스는 3% 반등[핫스..."
8658,005930,2026-06-24 09:10,아이뉴스24,0.0,llm,0,1.0,"삼성전자, 독일 알체디스와 신약 개발에 갤럭시 워치 활용"
8657,005930,2026-06-24 09:11,파이낸셜뉴스,0.0,llm,0,1.0,"[속보] 삼성전자, 8%대 급반등…'시총 1위' 탈환"
8656,005930,2026-06-24 09:12,이데일리,0.0,llm,0,1.0,"삼성전자, 4%대 상승 다시 시총 1위로 '엎치락 뒤치락' [특징주]"
8655,005930,2026-06-24 09:14,헤럴드경제,0.3,llm,0,1.0,"삼성전자서비스, 국가서비스대상 ‘가전 AS 부문’ 2년 연속 대상"
8659,000660,2026-06-24 09:19,디지털타임스,-0.21,llm,0,1.0,마이크론 쇼크 딛고 코스피 8300선 회복…삼전·SK하닉 반등
8660,005930,2026-06-24 09:22,연합뉴스,0.7,llm,0,1.0,"삼성전자, 90조원 자사주 매입 임박…""주주가치 제고 기대"""
8661,000660,2026-06-24 09:33,블로터,0.3,llm,0,1.0,SK하이닉스 대장주 등극에 고개 드는 액면분할론
8662,005930,2026-06-24 09:37,매경이코노미,0.21,llm,0,1.0,[속보] 코스피 4% 급등에 8500선 회복…삼성전자 10%↑
8663,005930,2026-06-24 09:37,연합뉴스,0.0,llm,0,1.0,"[특징주] 삼성물산, 삼성전자 지분가치 상승 기대에 장 초반 13%↑"
8664,005930,2026-06-24 09:37,뉴스1,0.21,llm,0,1.0,"삼성전자 7.4%·SK하이닉스 5% 반등…""폭락 다음 날 산다"" [핫종..."
8666,000660,2026-06-24 09:37,뉴스1,0.0,llm,0,1.0,"삼성전자 7.4%·SK하이닉스 5% 반등…""폭락 다음 날 산다"" [핫종..."
8672,000660,2026-06-24 09:37,MBC,-0.21,llm,0,1.0,"삼성·SK, 호남·충청에 투자 확대‥수백 조 거론"
8665,000660,2026-06-24 09:40,주간동아,0.21,llm,0,1.0,?삼성전자·SK하이닉스 풍향계 마이크론 실적 발표에 이목… 목표주...
8667,005930,2026-06-24 09:40,주간동아,-0.21,llm,0,1.0,?삼성전자·SK하이닉스 풍향계 마이크론 실적 발표에 이목… 목표주...
8668,005930,2026-06-24 09:40,서울경제,0.21,llm,0,1.0,"갤럭시워치로 신약 연구한다…삼성전자, 글로벌 임상기업과 맞손"
8669,005930,2026-06-24 09:52,뉴시스,-0.21,llm,0,1.0,"""어제 공포에 질려 손절했는데""…삼성전자 하루 만에 급등에 투자자들....."
8670,005930,2026-06-24 09:58,부산일보,0.0,llm,0,1.0,"삼성, 갤럭시워치 데이터로 신약 개발 돕는다"
8671,005930,2026-06-24 10:03,서울경제,0.7,llm,0,1.0,"삼성·SK, 호남·광주에 300조 이상 반도체 투자"
8673,005930,2026-06-24 11:04,조세일보,0.7,llm,0,1.0,"삼성전자 6% 급등…증권가 ""58만원 간다"" [칩칩폭폭]"
8674,000660,2026-06-24 11:23,헤럴드경제,0.0,llm,0,1.0,"글로벌 IB “SK이노, 저평가된 亞 최대 에너지 기업”"
8675,005930,2026-06-24 11:24,헤럴드경제,0.0,llm,0,1.0,"삼성전자, WB와 손잡고 ‘슈퍼걸’ 컬렉션 공개"
8676,000660,2026-06-24 11:25,아이뉴스24,-0.21,llm,0,1.0,"정부, 광주 반도체 클러스터 논의 공식화…""삼성·SK와 부지 협의"""
8678,005930,2026-06-24 11:25,헤럴드경제,0.3,llm,0,1.0,"삼성 파운드리, 포럼서 新성장전략 제시"
8679,005930,2026-06-24 11:25,아이뉴스24,0.0,llm,0,1.0,"정부, 광주 반도체 클러스터 논의 공식화…""삼성·SK와 부지 협의"""
8677,005930,2026-06-24 11:26,데일리안,0.3,llm,0,1.0,"일상 데이터가 신약 개발로…삼성전자, 임상 연구 혁신 나선다"
8680,000660,2026-06-24 11:36,뉴시스,-0.3,llm,0,1.0,"김용범 ""삼성·SK 영업익 성과급, 노사 쟁의 대상 되는지 논의해봐야...."
8681,005930,2026-06-24 11:36,뉴시스,-0.3,llm,0,1.0,"김용범 ""삼성·SK 영업익 성과급, 노사 쟁의 대상 되는지 논의해봐야...."
8685,005930,2026-06-24 11:39,매일신문,0.7,llm,0,1.0,"""여기서 더?"" 주가상승 기대감에 '들썩'…삼성전자 90조 자사주 매..."
8683,005930,2026-06-24 11:42,머니투데이,0.14,llm,0,1.0,"""삼전 지분 있네"" 매수세 쏠리는 삼성물산…주가 10% 점프"
8682,005930,2026-06-24 11:43,SBS Biz,0.3,llm,0,1.0,"삼성전자가 주도하는 AI 스마트폰…""내년 과반 전망"""
8684,000660,2026-06-24 11:59,문화일보,0.21,llm,0,1.0,"대한상의, 삼성·SK 등 기업 30곳과 청년인재 양성"
8686,000660,2026-06-24 12:11,서울신문,-0.21,llm,0,1.0,[속보] 5% 오르던 SK하이닉스 -3%로…코스피 하락 전환
8687,005930,2026-06-24 12:36,매일경제,-0.3,llm,0,1.0,이상일 용인특례시장 “삼성 최고위층 ‘용인반도체산단 지방 안간다...
