id,symbol,published_at,publisher,sentiment_score,sentiment_method,is_critical,weight,title
4960,005930,2026-05-16 00:01,더팩트,0.0,llm,0,1.0,[미스터리경제] '상장 임박' 스페이스X 몸값 '3000조 평가'에 일...
4964,005930,2026-05-16 00:52,조선일보,-0.49,llm,0,1.0,“아시아 최고 투자처”라더니… 외국인들 7000피 이후 30兆 매도
4965,005930,2026-05-16 00:52,조선일보,-0.21,llm,0,1.0,영끌 대출 받고 퇴직연금 넣고… 외국인이 내던진 주식 다 받는 개미
4962,005930,2026-05-16 00:53,조선일보,-0.3,llm,0,1.0,“임원은 불황 때도 3880억 성과급… 우리만 희생해야 하나”
4963,005930,2026-05-16 00:53,조선일보,0.0,llm,0,1.0,"“호황기 파격 보상 원하면, 불황기 저임금·대량해고 받아들여야”"
4961,005930,2026-05-16 00:56,조선일보,-0.7,llm,0,1.0,평택 간 삼성전자 사장단… 노조는 “대화 없다”
4970,005930,2026-05-16 00:59,MBC,0.0,llm,0,1.0,안 쓰고 싶지만‥정부 '파업중단권' 놓고 고민
4971,005930,2026-05-16 00:59,MBC,-0.7,llm,0,1.0,"""대화? 일단 파업 먼저 하고""‥끝내 '강행' 선언"
4969,005930,2026-05-16 01:00,MBC,-0.7,llm,0,1.0,8천P 터치하고 털썩‥'파업의 삼전' 8.61% 급락
4966,005930,2026-05-16 01:41,동아일보,-0.7,llm,0,1.0,"“영업이익 처분은 주주 권한… 노조의 배분 요구, 상법에 반해”"
4967,005930,2026-05-16 01:41,동아일보,-0.7,llm,0,1.0,"노조, 사장단엔 ‘先파업’ 고수… 노동장관 면담뒤 대화 재개 시사"
4968,005930,2026-05-16 01:41,동아일보,-0.21,llm,0,1.0,“반도체 제때 받을수 있나”… “파업 진짜로 벌어지나” 해외 고객...
4972,005930,2026-05-16 01:41,동아일보,-0.21,llm,0,1.0,‘8000피’ 환호뒤 7500선 붕괴… 외국인 매도 폭탄에 6% 급락
4973,005930,2026-05-16 04:31,한국일보,-0.7,llm,0,1.0,"파업 D-6, 하루 손실 1조원… 긴급조정권 쥐고도 속 끓이는 이유는"
4974,005930,2026-05-16 05:21,문화일보,-0.7,llm,0,1.0,“삼전 노조 보고있나?”…‘23조 깜짝실적’에도 4000명 해고한 시스...
4976,005930,2026-05-16 06:30,디지털타임스,0.0,llm,0,1.0,“삼전닉스 5% 오르면 내 계좌는 10%”…개미 홀릴 ‘국민주 2배 베...
4975,005930,2026-05-16 06:36,아이뉴스24,-0.3,llm,0,1.0,금일봉에서 EVA·영업이익 10%까지…성과급의 역사
4981,005930,2026-05-16 08:00,연합뉴스,0.0,llm,0,1.0,"[머니플로우] 코스피 7,000→8,000 오를때 인버스에 자금 집중..."
4985,005930,2026-05-16 08:00,아시아경제,-0.3,llm,0,1.0,"[대만칩통신]삼성 파업에 요동치는 화창베이…가격 20% 뛰자 대만 ""역..."
4986,005930,2026-05-16 08:00,블로터,0.0,llm,0,1.0,"IMM PE의 '에어퍼스트' 컨티뉴에이션펀드, IRR 30% 전망 [넘..."
4987,005930,2026-05-16 08:00,아시아경제,0.21,llm,0,1.0,"""HBM도 넘본다""…삼성·SK, 中 추격에도 '초격차' 유지하려면[칩톡..."
4988,005930,2026-05-16 08:00,SBS Biz,0.0,llm,0,1.0,"삼전닉스 판 외국인, 지금 뭘 사고 있다고? [시장 엿보기]"
4984,005930,2026-05-16 08:19,서울경제,0.0,llm,0,1.0,정부 그린북 “경기 회복 흐름 지속”…4월 물가 2.6% 상승 부담
4983,005930,2026-05-16 08:21,이데일리,-0.7,llm,0,1.0,장관까지 나선 '삼성 총파업'…韓 노사관계 골든타임[노동TALK]
4982,005930,2026-05-16 08:23,서울경제,0.0,llm,0,1.0,국민성장펀드 22일부터 판매…1인당 연 1억 원 한도·선착순
4979,005930,2026-05-16 08:24,서울경제,-0.21,llm,0,1.0,외국인 5조 던졌다…8000 돌파 직후 대폭락
4980,005930,2026-05-16 08:24,서울경제,-0.7,llm,0,1.0,"삼성 파업 불씨, 협력사까지 번지나…반도체협회 이례적 공개 경고"
4978,005930,2026-05-16 08:30,파이낸셜뉴스,0.0,llm,0,1.0,"""1년 이자 25만원, 주식은 이틀만에 20만원"" 예금 깨고 빚투 뛰어..."
4977,005930,2026-05-16 08:50,헤럴드경제,0.21,llm,0,1.0,"반도체 랠리 수혜 나도 있다…삼성전자 지분가치만 73조원, 기대감 커...."
4989,005930,2026-05-16 09:59,SBS Biz,0.0,keyword,0,1.0,
4990,005930,2026-05-16 09:59,헤럴드경제,-0.7,llm,0,1.0,"삼성전자, 총파업 앞두고 “쟁의 참여 강요 안 돼” 내부 공지"
4991,005930,2026-05-16 10:08,더스쿠프,-0.21,llm,0,1.0,꿈의 8천피 찍고 검은 금요일로…코스피 '천당과 지옥' [주간 증시해설...
4994,005930,2026-05-16 10:22,한경비즈니스,-0.3,llm,0,1.0,"삼성 ""파업 참여 설득 시 폭행·협박 사용해선 안 돼"""
4993,005930,2026-05-16 10:31,파이낸셜뉴스,-0.3,llm,0,1.0,"삼성 ""쟁의행위 참여 여부 직원 자유 의사에 따라야"""
4996,005930,2026-05-16 10:57,이코노미스트,-0.3,llm,0,1.0,"총파업 앞둔 삼성전자, 사장단 고개 숙이고 직원 달랬다"
4992,005930,2026-05-16 10:59,연합뉴스TV,-0.3,llm,0,1.0,"노동장관, 주말 삼성전자 경영진 면담…파업 중재 역할"
4995,005930,2026-05-16 11:16,파이낸셜뉴스,0.21,llm,0,1.0,"""애플, 인텔과 칩 생산 프로젝트 착수""…삼성도 기회 잡나"
4998,005930,2026-05-16 13:44,이데일리,-0.3,llm,0,1.0,"""삼성전자, 메모리 607%·파운드리 50~100% 성과급 제안"""
5000,005930,2026-05-16 13:44,더스쿠프,-0.7,llm,0,1.0,남은 시간 5일… '성과급 논란'에 삼성 공장 멈추면 벌어질 일 [주말...
4997,005930,2026-05-16 13:53,강원도민일보,-0.7,llm,0,1.0,"[속보] 삼성전자 노조 ""메모리 사업부 5억 받는데 파운드리는 800..."
4999,005930,2026-05-16 13:54,아시아경제,0.0,llm,0,1.0,"'1만피' 여의도 예측 나왔다…""AI 쏠림 지속""[주末머니]"
5005,005930,2026-05-16 14:44,연합뉴스,-0.7,llm,0,1.0,"이재용 ""삼성 모두 한몸…지금은 힘모아 한 방향으로 갈때"""
5004,005930,2026-05-16 14:48,한겨레,-0.7,llm,0,1.0,[속보] 이재용 “노조와 삼성은 한가족”...‘파업 대응’ 질문엔 답...
5008,005930,2026-05-16 14:48,연합뉴스TV,-0.7,llm,0,1.0,[뉴스초점] 첫 8천선 돌파 후 후퇴…삼성전자 총파업 초읽기
5003,005930,2026-05-16 14:50,중앙일보,-0.7,llm,0,1.0,이재용 “매서운 비바람 제가 맞겠다”…총파업 위기에 첫 공개 사과
5007,005930,2026-05-16 14:51,아시아경제,-0.7,llm,0,1.0,"""日 상장사 순익 5년째 사상 최대""…AI 반도체가 견인"
5001,005930,2026-05-16 14:56,뉴시스,-0.7,llm,0,1.0,"[현장] 직접 입 열고 고개숙인 이재용 삼성전자 회장 ""지혜롭게 힘모..."
5002,005930,2026-05-16 14:56,조선비즈,-0.7,llm,0,1.0,"이재용 “국민께 사죄”…노조엔 “우리는 한 몸, 한 가족”"
5006,005930,2026-05-16 14:56,매일경제,-0.7,llm,0,1.0,[단독] 삼성전자 노사 “월요일에 교섭 재개”... 사측은 노조 요청따...
5014,005930,2026-05-16 15:02,아시아경제,-0.7,llm,0,1.0,"결국 고개 숙인 이재용 ""다 제 탓으로 돌리겠다""…삼성 노사 갈등에 ..."
